ObjectID,GlobalID,Project,Phase,Treatments,Monitoring,Block,Unit,Plot,BEST_Treat,Tree Number,Species,Decay Class,Tree Damage Code,Damage Agent,Beetle,Cone Production,Shrubs under trees,Diameter Units,DBH,DBH_in,BA,Height Units,Height,Crown Base Height,CR,Max Crown Scorch Ht,Max Stem Char Ht,Notes,ParentGlobalID,CreationDate,Creator,EditDate,Editor
948,258fedec-5c4e-4b29-800f-bfa2c13c9640,LonePine,Pre,Control,Yes,Best,,29,NA,,PIPO,L,,,G,None,>half,cm,27.7,10.90551181,0.648645245,,34.1,9.5,72.14076246,,,,d818b5b6-cd34-41aa-886a-86d74ec29fcf,7/23/2020 14:51,MSI.swindell,7/23/2020 14:51,MSI.swindell
3316,d0adb7b9-f4d4-4185-9797-fc0d5c61f152,LonePine,Pre,Control,Yes,Ormiston,,246,NA,,PIPO,D,I,,G,None,<half,cm,13.8,5.433070866,0.160992585,,32.7,,,,,,e6136893-24c3-446b-8f87-7e972ba910ee,9/17/2020 20:10,MSI.swindell,9/17/2020 20:10,MSI.swindell
1749,ed017204-bb74-41ea-a8ab-00207d3933c3,LonePine,Pre,Control,Yes,Narraguinnep,,125,NA,,PIPO,L,,,G,None,<half,cm,27.6,10.86614173,0.643970339,,40.1,18.4,54.11471322,,,,c19f71d4-98e0-4490-ac36-2a0a956fced5,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
954,b9bce95d-c560-47cd-b109-f2b88a5c53e4,LonePine,Pre,Control,Yes,Best,,29,NA,,PIPO,D,I,BB,G,None,<half,cm,38.5,15.15748031,1.253052189,ft,52.6,,,,,,d818b5b6-cd34-41aa-886a-86d74ec29fcf,7/23/2020 14:51,MSI.swindell,7/23/2020 14:51,MSI.swindell
107,be964f10-a62c-4e7b-9002-bf0739d86c07,LonePine,Pre,Control,No,Wolf_den,,101,NA,,PIPO,L,,,G,None,<half,cm,27.6,10.86614173,0.643970339,ft,45.5,9.7,78.68131868,,,,e16b5368-dbda-4348-948c-2cf21a0f6e20,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
459,b110b583-335f-4445-bdce-27e9f4290132,LonePine,Pre,STS,Yes,wolf_den,,2,NA,27,PIPO,L,,,G,None,<half,cm,27.6,10.86614173,0.643970339,ft,46.7,20,57.17344754,,,,ca1509fc-a4b9-4537-a987-61f5c7db48dd,7/17/2020 3:54,MSI.forest,7/17/2020 3:54,MSI.forest
383,67e2b63f-f634-4ce7-8cb4-5689a0893b03,LonePine,Pre,LTR,No,wolf_den,,93,NA,1,PIPO,L,,,G,None,>half,cm,27.6,10.86614173,0.643970339,ft,49.3,12.8,74.03651116,,,,8d48ef3d-afb2-4fd6-b18c-e34030689d1f,7/17/2020 3:54,MSI.forest,7/17/2020 3:54,MSI.forest
1629,47a7b550-e633-4052-b29d-86689afe72b8,LonePine,Pre,STS,No,Canyon_creek,,178,NA,,QUGA,L,,,G,None,<half,cm,13,5.118110236,0.142867816,,12,4,66.66666667,,,,f6ed5a5f-35f0-47f4-99de-e6b0abdbcf7f,8/16/2020 17:26,MSI.swindell,8/16/2020 17:26,MSI.swindell
606,84cbfdce-181b-4230-b638-abc5476a8ee9,LonePine,Pre,LTR,No,Bradfield,,60,90_BA,,PIPO,L,,,G,None,>half,cm,27.6,10.86614173,0.643970339,,62,15.5,75,,,,b42b896f-910a-4b96-8153-0e685e8c69d4,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell
427,ed433db6-1425-4a07-be96-25a66a539d9b,LonePine,Pre,STS,No,wolf_den,,152,NA,5,PIPO,L,,,G,None,>half,cm,27.4,10.78740157,0.634671251,ft,28,6,78.57142857,,,,fba6efe8-1e5e-48a4-ac3b-d9f050bb4c02,7/17/2020 3:54,MSI.forest,7/17/2020 3:54,MSI.forest
463,f86148cd-3239-4745-80da-5d13418ba78d,LonePine,Pre,Control,Yes,wolf_den,,3,NA,4,PIPO,L,,,G,None,<half,cm,27.4,10.78740157,0.634671251,ft,28,9,67.85714286,,,,e595cf3d-4895-4997-9030-fd605fda3535,7/17/2020 3:54,MSI.forest,7/17/2020 3:54,MSI.forest
131,639557c9-76c2-4cf5-b50a-26ce01320c5d,LonePine,Pre,Control,Yes,Wolf_den,,1,NA,17,PIPO,L,,,G,None,<half,cm,27.2,10.70866142,0.625439792,ft,35.4,4,88.70056497,,,,63c555e1-cb4e-428c-9a88-51157d872030,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
827,e380c694-9a4e-472a-b2bf-f80122029ffa,LonePine,Pre,STS,No,Bradfield,BR05,85,NA,,PIPO,L,,,G,None,<half,cm,27.2,10.70866142,0.625439792,ft,47.1,40.6,13.80042463,,1,,9da3cb42-b0fa-408b-9f62-60cb0298a524,7/23/2020 14:50,MSI.swindell,7/23/2020 14:50,MSI.swindell
2025,9fb24390-f405-44ff-8e62-f9ae7bf48bbe,LonePine,Pre,Control,Yes,Narraguinnep,,249,NA,,PIPO,L,,,G,None,>half,cm,27.1,10.66929134,0.620849423,ft,31.3,10.6,66.1341853,,,,facc0928-8044-4cf9-8ca9-2d4119b65547,8/22/2020 17:53,MSI.swindell,8/22/2020 17:53,MSI.swindell
486,c7607150-2268-4af8-8e66-3acc03492cca,LonePine,,Control,Yes,wolf_den,,4,,2,PIPO,L,,,G,None,<half,cm,27.1,10.66929134,0.620849423,ft,38,17,55.26315789,,,,afbea20b-6deb-46f1-bd72-dffe56bedfe1,7/17/2020 3:54,MSI.forest,7/17/2020 3:54,MSI.forest
3322,4ab6524c-7fc2-4175-b36c-b3a3e01d64cc,LonePine,Pre,Control,Yes,Ormiston,,246,NA,,PIPO,L,,,G,None,<half,cm,27.1,10.66929134,0.620849423,,53.8,24.8,53.90334572,,7,,e6136893-24c3-446b-8f87-7e972ba910ee,9/17/2020 20:10,MSI.swindell,9/17/2020 20:10,MSI.swindell
1908,6aaa2be6-9777-4afa-8f66-635fe6d3189c,LonePine,Pre,STS,No,Canyon_creek,,179,NA,,PIPO,L,,,G,None,<half,cm,27,10.62992126,0.616275963,,36.5,29.2,20,,,,8e4cd2d2-b8f0-4a54-ad75-5bb33e3c2e78,8/16/2020 20:49,MSI.swindell,8/16/2020 20:49,MSI.swindell
2096,4cf281d0-7d05-49ea-91bf-f7b9fc6751c6,LonePine,Pre,STS,No,Fader,,136,NA,,PIPO,L,,,G,None,>half,cm,27,10.62992126,0.616275963,,40.6,15.7,61.33004926,,,,6824ccc3-fcb0-4618-bb9c-11f18a3a8282,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
707,3a95b01b-1b44-47ee-84d7-615f42054944,LonePine,Pre,LTR,No,Bradfield,,57,70_BA,,PIPO,L,,,G,None,<half,cm,26.9,10.59055118,0.611719409,ft,42.8,12.6,70.56074766,,,,4b5e2c60-dbef-483d-bf71-dd9c242d952d,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell
624,95542158-d50d-47e8-a352-3aa930b3eaee,LonePine,Pre,LTR,No,Bradfield,,62,90_BA,,PIPO,L,,,G,None,>half,cm,26.8,10.5511811,0.607179763,,48.9,26.4,46.01226994,,,,9dd3c3cf-74c5-4f44-8f3e-d2854a15acae,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell
3281,2523c3e0-9116-4680-a916-0bfafecc8fd2,LonePine,Pre,Control,Yes,Ormiston,,241,NA,,PIPO,L,,,G,None,>half,cm,26.7,10.51181102,0.602657025,ft,35.9,10.8,69.91643454,,5,,6e867aab-a204-41c4-8445-a166e555ed9e,9/17/2020 20:10,MSI.swindell,9/17/2020 20:10,MSI.swindell
597,4806b0d1-f473-47ef-b30c-b99eaab70a77,LonePine,Pre,LTR,No,Bradfield,,60,90_BA,,PIPO,L,,,G,None,<half,cm,26.6,10.47244094,0.598151194,,29.3,7,76.10921502,,,,b42b896f-910a-4b96-8153-0e685e8c69d4,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell
601,4bb76916-1e85-4ba4-b956-41ed27f7ee58,LonePine,Pre,LTR,No,Bradfield,,60,90_BA,,PIPO,L,,,G,None,>half,cm,26.6,10.47244094,0.598151194,,33.4,10.5,68.56287425,,,,b42b896f-910a-4b96-8153-0e685e8c69d4,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell
603,eff592a3-a2ae-4999-bad3-8577bd5323cc,LonePine,Pre,LTR,No,Bradfield,,60,90_BA,,PIPO,L,,,G,None,>half,cm,26.6,10.47244094,0.598151194,,48.8,16.6,65.98360656,,,,b42b896f-910a-4b96-8153-0e685e8c69d4,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell
741,83c977b9-c0e1-47f2-89ca-c683c7b9c0df,LonePine,Pre,LTR,No,Bradfield,,56,70_BA,,PIPO,L,,,G,None,<half,cm,26.5,10.43307087,0.59366227,,,,,,,,9926c657-6017-4cf7-8d8e-ff1dfc702429,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell
1831,3d959cfb-dd22-4b02-b8e4-923a0fad2d21,LonePine,Pre,Control,Yes,Canyon_creek,,72,NA,,PIPO,L,,,G,None,>half,cm,26.5,10.43307087,0.59366227,ft,24.9,9.2,63.05220884,,,,763fbeee-51ee-4a7f-b491-e9174675ee7c,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
858,d110a49e-689c-4325-abe8-e67e96bcbdfd,LonePine,Pre,LTR,No,Bradfield,,77,NA,,PIPO,L,,,G,None,<half,cm,26.5,10.43307087,0.59366227,,40.7,9.5,76.65847666,,,,df902496-d5fd-4f44-b051-08c16b97dca9,7/23/2020 14:50,MSI.swindell,7/23/2020 14:50,MSI.swindell
911,1d783ec9-a731-49d6-bf4e-374aebece23e,LonePine,Pre,LTR,No,Bradfield,,80,NA,,PIPO,L,,,G,None,<half,cm,26.5,10.43307087,0.59366227,,40.7,14.7,63.88206388,,,,ec4ccc77-5069-4e01-9034-f1996a0666c3,7/23/2020 14:51,MSI.swindell,7/23/2020 14:51,MSI.swindell
500,75861cb2-94d2-4159-80bc-2ef07ba8a4d8,LonePine,,Control,Yes,wolf_den,,4,,16,PIPO,L,,,G,None,<half,cm,26.5,10.43307087,0.59366227,ft,42,19,54.76190476,,,,afbea20b-6deb-46f1-bd72-dffe56bedfe1,7/17/2020 3:54,MSI.forest,7/17/2020 3:54,MSI.forest
1942,e15b1faa-a069-4b25-8de0-38781dda983e,LonePine,Pre,STS,No,Canyon_creek,,195,NA,,PIPO,L,,,G,None,>half,cm,26.5,10.43307087,0.59366227,,53.6,23.1,56.90298507,,,,47cbff49-ab36-416a-a6ab-182ed248b35b,8/16/2020 20:49,MSI.swindell,8/16/2020 20:49,MSI.swindell
2171,5df4d241-ccb1-4fca-bc22-f943349a0748,LonePine,Pre,Control,Yes,Wolf_den,,228,NA,,PIPO,L,,,G,None,>half,cm,26.4,10.39370079,0.589190254,ft,34.9,7,79.94269341,,,,3d6fad2c-c6f1-499a-80b8-5e056e258a91,8/22/2020 17:55,MSI.swindell,8/22/2020 17:55,MSI.swindell
869,5f50f02d-8822-4877-95b3-aa7051bdecb9,LonePine,Pre,LTR,No,Bradfield,,78,NA,,PIPO,L,,,G,None,<half,cm,26.4,10.39370079,0.589190254,,40.3,9.6,76.17866005,,,,f1353735-e007-4061-867a-d8c3ae066d25,7/23/2020 14:50,MSI.swindell,7/23/2020 14:50,MSI.swindell
2155,67aef509-4910-4b44-b4da-eb3e04c968e0,LonePine,Pre,Control,Yes,Fader,,14,NA,,PIPO,L,,,G,None,>half,cm,26.4,10.39370079,0.589190254,,43.3,7.1,83.60277136,,,,5c8ce63e-2b3a-41b5-8130-3e05de1c43b7,8/22/2020 17:55,MSI.swindell,8/22/2020 17:55,MSI.swindell
646,dda50aa8-1713-40b5-8ab9-b2a3be6a94eb,LonePine,Pre,LTR,No,Bradfield,,62,90_BA,,PIPO,L,,,G,None,>half,cm,26.4,10.39370079,0.589190254,,45.4,40,11.89427313,,,,9dd3c3cf-74c5-4f44-8f3e-d2854a15acae,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell
449,f034ab77-edb7-4248-8f64-ef0ae56292c9,LonePine,Pre,STS,Yes,wolf_den,,2,NA,17,PIPO,L,,,G,None,None,cm,26.4,10.39370079,0.589190254,ft,46,22,52.17391304,,,,ca1509fc-a4b9-4537-a987-61f5c7db48dd,7/17/2020 3:54,MSI.forest,7/17/2020 3:54,MSI.forest
152,e6659f19-50af-4b1e-a913-9aac12276fa5,LonePine,Pre,Control,Yes,Wolf_den,,8,NA,17,PIPO,L,,,G,None,<half,cm,26.3,10.35433071,0.584735145,,34.5,12.3,64.34782609,,,,b2d25bca-ecb6-439f-9c1c-102b64a8f0fa,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
1891,d5cc373a-f512-44b5-9a50-44a1ac57c699,LonePine,Pre,STS,No,Canyon_creek,,179,NA,,QUGA,L,,,G,None,<half,cm,13,5.118110236,0.142867816,,14.5,12,17.24137931,,,,8e4cd2d2-b8f0-4a54-ad75-5bb33e3c2e78,8/16/2020 20:49,MSI.swindell,8/16/2020 20:49,MSI.swindell
3232,a408a609-87b0-46d3-b9ad-8f3549f2551d,LonePine,Pre,STS,No,Ormiston,,311,NA,,PIPO,L,,,G,None,<half,cm,26.2,10.31496063,0.580296943,ft,43.3,14.3,66.97459584,,,"All like this except 3 are dead, 2 of those are beetle",d4ea795a-e464-48c4-971d-54b6b855b636,9/17/2020 20:09,MSI.swindell,9/17/2020 20:09,MSI.swindell
719,1238d4f5-4bd2-45f6-a362-00223ed8c8e9,LonePine,Pre,STS,No,Bradfield,,55,70_BA,,PIPO,L,,,G,None,<half,cm,26.2,10.31496063,0.580296943,,45.6,15.3,66.44736842,,,,457402aa-3c4d-4dc7-b982-14d39c6d55f1,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell
1900,9c47fd02-bc5b-489c-9692-cc74490ca807,LonePine,Pre,STS,No,Canyon_creek,,179,NA,,PIPO,L,,,G,None,>half,cm,26.1,10.27559055,0.575875649,,41.2,18.6,54.85436893,,,,8e4cd2d2-b8f0-4a54-ad75-5bb33e3c2e78,8/16/2020 20:49,MSI.swindell,8/16/2020 20:49,MSI.swindell
876,c402ecb7-8211-460c-b57c-d31f4de60551,LonePine,Pre,LTR,No,Bradfield,,78,NA,,PIPO,L,,,G,None,<half,cm,26.1,10.27559055,0.575875649,,47.4,10.4,78.05907173,,,,f1353735-e007-4061-867a-d8c3ae066d25,7/23/2020 14:50,MSI.swindell,7/23/2020 14:50,MSI.swindell
2191,2d9b1bf8-c58d-416d-b492-45ce564cb1c1,LonePine,Pre,Control,Yes,Wolf_den,,233,NA,,PIPO,L,,,G,None,>half,cm,26,10.23622047,0.571471263,,25.2,12.8,49.20634921,,,,33b83812-d4dd-4bdb-bee5-8048657474b7,8/22/2020 17:55,MSI.swindell,8/22/2020 17:55,MSI.swindell
1765,caebee60-d71a-480a-86cc-f3440efaf7b0,LonePine,Pre,STS,No,Narraguinnep,,120,NA,,PIPO,L,,,G,None,<half,cm,26,10.23622047,0.571471263,ft,40.9,16.9,58.6797066,,,,077b1dfa-19ca-4e99-87ea-ebfee9ded99e,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
609,8f7b9bd7-de15-4dd5-86ce-4e2958a871c2,LonePine,Pre,LTR,No,Bradfield,,60,90_BA,,PIPO,L,,,G,None,>half,cm,26,10.23622047,0.571471263,ft,50.3,13.8,72.56461233,,,,b42b896f-910a-4b96-8153-0e685e8c69d4,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell
1907,6aa36874-6eef-4eef-8b8b-da7452f1ce6b,LonePine,Pre,STS,No,Canyon_creek,,179,NA,,PIPO,L,,,G,None,<half,cm,25.9,10.19685039,0.567083784,,51.7,24.2,53.19148936,,,,8e4cd2d2-b8f0-4a54-ad75-5bb33e3c2e78,8/16/2020 20:49,MSI.swindell,8/16/2020 20:49,MSI.swindell
488,b6fab99a-ea21-4cae-be20-7cf96ea28fcf,LonePine,,Control,Yes,wolf_den,,4,,4,PIPO,L,,,G,None,<half,cm,25.8,10.15748031,0.562713212,ft,37,12,67.56756757,,,,afbea20b-6deb-46f1-bd72-dffe56bedfe1,7/17/2020 3:54,MSI.forest,7/17/2020 3:54,MSI.forest
1866,30d1238b-56f3-40ce-9d2e-5eec118d8624,LonePine,Pre,STS,No,Canyon_creek,,175,NA,,PIPO,L,,,G,None,>half,cm,25.7,10.11811024,0.558359548,,31,8,74.19354839,,,,fb1d3a9f-8453-4047-a44a-77f0b26c4c27,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
1002,93cc7425-839f-4edd-b87e-ac66dce9f1c3,LonePine,Pre,Control,No,Best,,27,NA,,PIPO,L,,,G,None,<half,cm,25.7,10.11811024,0.558359548,ft,38.3,17.6,54.04699739,,,,60dbd4ad-bc1a-4b06-9259-0e8bad15b5b9,7/23/2020 14:52,MSI.swindell,7/23/2020 14:52,MSI.swindell
916,403aa15f-5315-409d-af63-f5f2a207623c,LonePine,Pre,LTR,No,Bradfield,,80,NA,,PIPO,L,,,G,None,<half,cm,25.6,10.07874016,0.554022791,ft,12.6,8.3,34.12698413,,,Broken top,ec4ccc77-5069-4e01-9034-f1996a0666c3,7/23/2020 14:51,MSI.swindell,7/23/2020 14:51,MSI.swindell
734,cb15bf20-6671-4156-88b7-d0d2c1cb5858,LonePine,Pre,LTR,No,Bradfield,,56,70_BA,,PIPO,L,,,G,None,<half,cm,25.6,10.07874016,0.554022791,,35.2,,,,,,9926c657-6017-4cf7-8d8e-ff1dfc702429,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell
1012,616d9659-35b8-42ac-901f-e88e99c497bb,LonePine,Pre,Control,Yes,Best,,26,NA,,PIPO,L,,,G,None,>half,cm,25.6,10.07874016,0.554022791,ft,45.2,14.8,67.25663717,,,,d880efd7-a5c7-4beb-8616-0aada9d79822,7/23/2020 14:52,MSI.swindell,7/23/2020 14:52,MSI.swindell
1735,58bcdd0d-6638-4c05-b24f-1c5971ed00b9,LonePine,Pre,Control,Yes,Narraguinnep,,123,NA,,PIPO,L,,,G,,>half,cm,25.5,10.03937008,0.549702942,ft,27.6,8,71.01449275,,,8 large aspen approxkmztely this size,de6d863b-9556-4da8-a73f-f698bd8a1c3e,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
454,111bea2f-990e-404f-9c65-44492b12bf85,LonePine,Pre,STS,Yes,wolf_den,,2,NA,22,PIPO,L,,,G,None,None,cm,25.5,10.03937008,0.549702942,ft,49,21,57.14285714,,,,ca1509fc-a4b9-4537-a987-61f5c7db48dd,7/17/2020 3:54,MSI.forest,7/17/2020 3:54,MSI.forest
968,67a20c88-5c42-4b4c-8754-fd3c74f925cf,LonePine,Pre,Control,Yes,Best,,28,NA,,PIPO,L,,,G,None,>half,cm,25.4,10,0.5454,ft,26.3,3,88.59315589,,,,f1e1b435-e416-4285-9067-b5287d7bfe6e,7/23/2020 14:51,MSI.swindell,7/23/2020 14:51,MSI.swindell
846,e583cffc-e3ee-40ae-8a36-77fd9c899fdc,LonePine,Pre,STS,No,Bradfield,BR05,83,NA,,PIPO,L,,,G,None,<half,cm,25.4,10,0.5454,,26.6,7,73.68421053,9,2,,a9d8d01d-13bb-4f6b-a033-927f6b995969,7/23/2020 14:50,MSI.swindell,7/23/2020 14:50,MSI.swindell
915,60ffc45a-3457-4007-a483-2258414f499b,LonePine,Pre,LTR,No,Bradfield,,80,NA,,PIPO,L,,,G,None,<half,cm,25.4,10,0.5454,,41.6,29.5,29.08653846,,,,ec4ccc77-5069-4e01-9034-f1996a0666c3,7/23/2020 14:51,MSI.swindell,7/23/2020 14:51,MSI.swindell
930,ba604663-1be5-47f2-8630-125d91dde049,LonePine,Pre,LTR,No,Best,,54,70_BA,,PIPO,L,,,G,None,<half,cm,25.4,10,0.5454,,47.1,12.5,73.46072187,,,,68c2701f-6798-446d-be5a-321c33f0d8d1,7/23/2020 14:51,MSI.swindell,7/23/2020 14:51,MSI.swindell
506,916f8ae1-75bc-4ae4-ae99-4725d74cf866,LonePine,,Control,Yes,wolf_den,,4,,22,PIPO,L,,,G,None,<half,cm,25.3,9.960629921,0.541113966,ft,37,21,43.24324324,,,,afbea20b-6deb-46f1-bd72-dffe56bedfe1,7/17/2020 3:54,MSI.forest,7/17/2020 3:54,MSI.forest
1943,a50c8d46-96d8-4e6a-98e7-5ff2cb2a2888,LonePine,Pre,STS,No,Canyon_creek,,195,NA,,PIPO,L,,,G,None,<half,cm,25.3,9.960629921,0.541113966,,40,14.2,64.5,,,,47cbff49-ab36-416a-a6ab-182ed248b35b,8/16/2020 20:49,MSI.swindell,8/16/2020 20:49,MSI.swindell
1899,98cb0283-7957-4c65-96ff-163c1c7addb6,LonePine,Pre,STS,No,Canyon_creek,,179,NA,,PIPO,L,,,G,None,<half,cm,25.3,9.960629921,0.541113966,,50.2,17.7,64.74103586,,,,8e4cd2d2-b8f0-4a54-ad75-5bb33e3c2e78,8/16/2020 20:49,MSI.swindell,8/16/2020 20:49,MSI.swindell
161,be4c770f-9d0f-47a3-b01e-c2b1c851e49a,LonePine,Pre,Control,Yes,Wolf_den,,8,NA,26,PIPO,L,,,G,None,None,cm,25.2,9.921259843,0.536844838,ft,17.8,4,77.52808989,,,,b2d25bca-ecb6-439f-9c1c-102b64a8f0fa,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
493,f2197a47-9487-4a3c-98f1-84711783b114,LonePine,,Control,Yes,wolf_den,,4,,9,PIPO,L,,,G,None,<half,cm,25.2,9.921259843,0.536844838,ft,39,28,28.20512821,,,,afbea20b-6deb-46f1-bd72-dffe56bedfe1,7/17/2020 3:54,MSI.forest,7/17/2020 3:54,MSI.forest
498,3986277f-db1e-4556-a972-7fb2f40a3baf,LonePine,,Control,Yes,wolf_den,,4,,14,PIPO,L,,,G,None,<half,cm,25.2,9.921259843,0.536844838,ft,41,22,46.34146341,,,,afbea20b-6deb-46f1-bd72-dffe56bedfe1,7/17/2020 3:54,MSI.forest,7/17/2020 3:54,MSI.forest
3134,3c414fce-a42d-4bd8-bad6-e0997cf2c2f0,LonePine,Pre,LTR,No,Ormiston,,299,NA,,PIPO,L,,,G,None,>half,cm,25.2,9.921259843,0.536844838,ft,44.4,22.4,49.54954955,,,All lkke this,1326a0c7-9f52-43fa-b3c2-d576ae1fe613,9/17/2020 20:09,MSI.swindell,9/17/2020 20:09,MSI.swindell
1847,45cc3f53-7336-4363-a266-7f4a9ed3a850,LonePine,Pre,Control,Yes,Canyon_creek,,71,NA,,PIPO,L,,,G,None,<half,cm,25.1,9.881889764,0.532592619,ft,42,10.7,74.52380952,,,,cb2c3dac-d1a0-495a-b0e6-3da3337eef27,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
1879,f317b67d-7bec-4ac2-8049-f53bd56d7e0a,LonePine,Pre,STS,No,Canyon_creek,,179,NA,,QUGA,L,,,G,None,>half,cm,11.7,4.606299213,0.115722931,,12,5,58.33333333,,,,8e4cd2d2-b8f0-4a54-ad75-5bb33e3c2e78,8/16/2020 20:49,MSI.swindell,8/16/2020 20:49,MSI.swindell
835,4d08baf4-4fb2-4507-b031-b7799933e10f,LonePine,Pre,STS,No,Bradfield,BR05,83,NA,,PIPO,L,,,G,None,<half,cm,25,9.842519685,0.528357307,,37.3,15.6,58.1769437,,4,,a9d8d01d-13bb-4f6b-a033-927f6b995969,7/23/2020 14:50,MSI.swindell,7/23/2020 14:50,MSI.swindell
2142,d6b08dbf-6475-4db7-a212-5b7b77c69be2,LonePine,Pre,Control,,Fader,,15,NA,,PIPO,L,,,G,None,>half,cm,25,9.842519685,0.528357307,ft,41.9,16.7,60.14319809,,,,2fa7c017-ec31-49b3-9cf2-332c7a7c3337,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
1809,6ad2e590-c88c-4afa-8a46-2c7ef8b486d3,LonePine,Pre,STS,No,Canyon_creek,,192,NA,,PIPO,L,,,G,None,<half,cm,24.9,9.803149606,0.524138902,,45.2,18.9,58.18584071,,,,7c10dc51-606a-4f76-aa81-a89af2956197,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
34,a1375fca-7810-40b3-8245-423f4f65bf42,LonePine,Pre,LTR,No,Wolf_den,,160,NA,,PIPO,L,M,,G,None,>half,cm,24.8,9.763779528,0.519937405,ft,29.4,2,93.19727891,,,,43ac81eb-7f8c-404a-92bd-f0fa4a043e55,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
1880,c964caa0-3fc7-48ee-a59c-f5902f34fcc7,LonePine,Pre,STS,No,Canyon_creek,,179,NA,,PIPO,L,,,G,None,>half,cm,24.8,9.763779528,0.519937405,,44.5,15.9,64.26966292,,,,8e4cd2d2-b8f0-4a54-ad75-5bb33e3c2e78,8/16/2020 20:49,MSI.swindell,8/16/2020 20:49,MSI.swindell
502,1d4fa5d3-d4d4-4923-b129-45540c865071,LonePine,Pre,Control,Yes,wolf_den,,4,NA,18,PIPO,L,,,G,None,,cm,24.7,9.724409449,0.515752815,ft,41,24,41.46341463,,,,afbea20b-6deb-46f1-bd72-dffe56bedfe1,7/17/2020 3:54,MSI.forest,7/17/2020 3:54,MSI.forest
115,250a0bc8-f212-4d7e-87da-9656becd25e0,LonePine,Pre,Control,Yes,Wolf_den,,1,NA,1,PIPO,L,,,G,None,<half,cm,24.6,9.68503937,0.511585132,ft,28.4,12.6,55.63380282,,,,63c555e1-cb4e-428c-9a88-51157d872030,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
771,b79aa16d-8053-4f73-88b5-40be0c11315f,LonePine,Pre,STS,No,Bradfield,BR05,89,NA,,PIPO,L,,,G,None,>half,cm,24.6,9.68503937,0.511585132,,44.7,5.5,87.69574944,,,,844ac999-cbc5-429f-9d04-95cf4acaf3ab,7/23/2020 14:50,MSI.swindell,7/23/2020 14:50,MSI.swindell
963,51de9ed1-d043-4176-9f13-3eee38134cae,LonePine,Pre,Control,Yes,Best,,30,NA,,PIPO,L,,,G,None,<half,cm,24.5,9.645669291,0.507434357,ft,30.5,18.6,39.01639344,,,,c6051a62-4912-4325-8c2c-7a70b954563b,7/23/2020 14:51,MSI.swindell,7/23/2020 14:51,MSI.swindell
2164,ed7cbb88-19e5-4e84-b057-d379f6ed7a21,LonePine,Pre,Control,Yes,Wolf_den,,226,NA,,PIPO,L,,,G,None,>half,cm,24.5,9.645669291,0.507434357,ft,32.3,20.8,35.60371517,,,,48ade400-62fb-4fe8-a2bf-73542b6cf9a1,8/22/2020 17:55,MSI.swindell,8/22/2020 17:55,MSI.swindell
1786,83340fab-60b2-4ca8-a914-9f2be5478b4a,LonePine,Pre,STS,No,Canyon_creek,,196,NA,,PIPO,L,,,G,None,<half,cm,24.5,9.645669291,0.507434357,,37.9,15.1,60.15831135,,,,457c1a90-9ef6-4568-a749-03778db135a7,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
456,fe4a7c44-c2d5-48eb-b912-91485796e57b,LonePine,Pre,STS,Yes,wolf_den,,2,NA,24,PIPO,L,,,G,None,None,cm,24.5,9.645669291,0.507434357,ft,46,17,63.04347826,,,,ca1509fc-a4b9-4537-a987-61f5c7db48dd,7/17/2020 3:54,MSI.forest,7/17/2020 3:54,MSI.forest
